Record Length,2500,Points,0.0,-25.60000,
Sample Interval,10.00000E-3,s,10.00000E-3,-25.60000,
Trigger Point,0.0,Samples,20.0000E-3,-25.60000,
,,,30.00000E-3,-25.60000,
,,,40.00000E-3,-25.60000,
,,,50.00000E-3,-25.60000,
Source,CH1,,59.999999E-3,-25.60000,
Vertical Units,Volts,,70.000000E-3,-25.60000,
Vertical Scale,5.11953,,79.999998E-3,-25.60000,
Vertical Offset,0,,89.999996E-3,-25.60000,
Horizontal Units,s,,99.999994E-3,-25.60000,
Horizontal Scale,2.5000,,110.0000E-3,-25.60000,
Pt Fmt,Y,,120.0000E-3,-25.60000,
Yzero,0.0,,130.0000E-3,-25.60000,
Probe Atten,10.0000,,140.0000E-3,-25.60000,
,,,149.99999E-3,-25.60000,
Note,TDS 2012 - 3:47:02 PM   4/26/2022,,160.00000E-3,-25.60000,
,,,170.00000E-3,-25.60000,
,,,179.99999E-3,-25.60000,
,,,190.00000E-3,1.000,
,,,199.99999E-3,1.000,
,,,209.99999E-3,800.000012E-3,
,,,220.00000E-3,800.000012E-3,
,,,229.99999E-3,600.000024E-3,
,,,239.99999E-3,800.000012E-3,
,,,250.00000E-3,400.00001E-3,
,,,259.99999E-3,600.000024E-3,
,,,269.99998E-3,600.000024E-3,
,,,280.00000E-3,600.000024E-3,
,,,289.99999E-3,600.000024E-3,
,,,299.99998E-3,600.000024E-3,
,,,310.00000E-3,400.00001E-3,
,,,319.99999E-3,600.000024E-3,
,,,329.99998E-3,600.000024E-3,
,,,340.00000E-3,600.000024E-3,
,,,349.99999E-3,600.000024E-3,
,,,359.99998E-3,600.000024E-3,
,,,370.00000E-3,400.00001E-3,
,,,380.00000E-3,600.000024E-3,
,,,389.99999E-3,600.000024E-3,
,,,399.99998E-3,400.00001E-3,
,,,409.999996E-3,600.000024E-3,
,,,419.999987E-3,400.00001E-3,
,,,429.999977E-3,600.000024E-3,
,,,439.999998E-3,400.00001E-3,
,,,449.999988E-3,600.000024E-3,
,,,459.999979E-3,400.00001E-3,
,,,469.999999E-3,600.000024E-3,
,,,479.999989E-3,600.000024E-3,
,,,489.999980E-3,600.000024E-3,
,,,500.000000E-3,600.000024E-3,
